,Datetime_UTC,M5,M15,M25,M35,M45,M55,M65,M75,M85,T5,T15,T25,T35,T45,T55,T65,T75,T85,S5,S15,S25,S35,S45,S55,S65,S75,S85,Radio,Sensor,Field,total,pct
0,4/26/2018 14:00:00,8.21092,6.893789999999999,13.21344,11.251710000000001,7.725569999999999,8.30052,8.969380000000001,9.056000000000001,11.60105,20.11041,20.81953,21.77869,22.20861,22.048379999999998,22.219829999999998,21.93015,21.65885,21.7975,1104.0720199999998,1221.16101,909.09918,889.89392,1057.81604,1070.69104,1122.8220199999998,1244.19104,1174.56702,ASR-8103,B3I3N2,N,39.56986,9.892465
1,4/26/2018 15:30:00,5.288819999999999,12.29612,10.078669999999999,8.87529,7.099239999999999,8.98042,5.8779,9.70266,7.572839999999999,21.92853,20.48331,20.70338,21.61003,21.808120000000002,21.45871,22.20156,21.908089999999998,21.61028,1291.30103,897.94531,1003.15399,938.48199,1017.7379800000001,918.6624099999999,1028.1190199999999,830.05377,961.8222,ASR-8106,B2I3N5,N,36.5389,9.134725
2,4/26/2018 16:00:00,7.09317,8.89135,11.46647,9.95853,8.503810000000001,8.53925,8.83492,6.990410000000001,7.75855,23.6207,21.04338,19.85775,20.32331,20.96562,21.03225,21.62279,20.99621,21.345110000000002,1054.4370099999999,992.0772099999999,885.46692,1064.85205,1047.92004,1010.8579699999999,1005.52802,1075.4470199999998,1040.26294,ASR-8107,B2I2N2,S,37.40952,9.35238
3,4/26/2018 15:00:00,6.45633,12.60036,13.48664,11.189060000000001,9.35007,8.41463,11.02265,8.61278,7.76531,22.07871,20.96861,21.77546,21.52224,21.99266,21.95587,21.541610000000002,21.71943,21.07116,1144.51794,1024.4279800000002,968.5916699999999,838.4094200000001,954.5144,1015.39099,953.9168099999999,1093.4520300000001,1152.26599,ASR-8108,B3I3N1,N,43.732389999999995,10.933097499999999
4,4/26/2018 16:00:00,11.25919,11.924000000000001,11.05809,11.00858,7.475460000000001,8.47555,8.77332,5.74137,7.1082600000000005,22.09585,20.60536,20.5986,20.4543,20.61769,20.968020000000003,21.9004,21.57583,21.56916,945.32068,886.2235699999999,938.6178,951.4104,1076.87695,1032.63306,890.4210800000001,1000.992,1083.3809800000001,ASR-8110,B4I1N2,N,45.249860000000005,11.312465000000001
5,4/26/2018 15:30:00,8.98775,10.64706,13.6956,13.45101,8.115839999999999,8.87985,9.12678,8.16445,7.40433,23.41734,21.15514,20.85303,21.83452,22.31024,22.0641,22.3136,22.05151,21.59256,1055.21802,976.4483,1141.95996,1037.97595,1030.4279800000002,945.5626199999999,969.3353300000001,1089.03296,1148.07996,ASR-8111,B4I3N3,N,46.78142,11.695355
6,4/26/2018 15:00:00,7.81538,7.28781,11.86963,11.768239999999999,18.68499,10.74276,7.547439999999999,7.65862,7.86733,21.91252,21.25335,21.94754,21.78143,22.3019,22.10116,21.86627,21.89829,21.903029999999998,1019.36902,1057.67603,1061.00403,1257.00195,1232.15295,1207.63696,1549.39197,1533.78503,1253.46594,ASR-8112,B2I3N2,N,38.741060000000004,9.685265000000001
7,4/26/2018 13:30:00,10.2951,16.34531,13.47882,10.61111,9.31189,14.35984,8.36858,7.9401399999999995,5.54636,18.188370000000003,18.93917,20.08089,21.75535,21.98944,22.27852,21.605929999999997,22.0614,21.54213,996.15363,952.37677,953.6787099999999,948.9807099999999,978.81671,845.87238,1100.66602,1267.1879900000001,1569.85095,ASR-8113,B2I1N1,N,50.73034,12.682585
8,4/26/2018 15:00:00,12.1155,12.03571,12.92223,9.674430000000001,7.781339999999999,8.09239,4.4976400000000005,6.668260000000001,7.535660000000001,21.02383,20.36536,20.950570000000003,20.191760000000002,20.9031,21.162129999999998,21.24361,21.1577,20.79172,933.5789199999999,912.4249900000001,1044.927,1109.6159699999998,1071.34094,929.7644,1163.2249800000002,1233.33801,1324.09595,ASR-8114,B2I1N2,N,46.74787,11.6869675
9,4/26/2018 14:00:00,7.123419999999999,9.93971,11.893469999999999,8.68938,7.712910000000001,7.18692,7.3609800000000005,4.56071,5.64189,19.524420000000003,20.63723,21.61954,21.522070000000003,21.91394,21.4784,21.293020000000002,21.4293,21.26354,1134.47998,991.88861,946.0374800000001,993.50769,955.3281900000001,969.5972300000001,943.9539199999999,1049.229,1077.2750199999998,ASR-8115,B4I3N2,N,37.64598,9.411495
10,4/26/2018 16:00:00,6.2333300000000005,10.32934,12.628680000000001,10.41025,10.27853,10.027660000000001,7.30475,6.91697,7.144419999999999,23.42756,21.82515,21.40479,21.92077,21.60345,22.14361,22.28622,21.6715,21.27081,1109.11096,918.1989699999999,1048.0479699999999,1061.62805,1101.60095,1045.01404,1185.354,1152.59302,1117.10095,ASR-8117,B3I3N3,N,39.6016,9.9004
11,4/26/2018 15:30:00,8.82179,12.52543,10.90832,11.96218,7.9652,9.077960000000001,8.461910000000001,7.463489999999999,7.061,21.496979999999997,20.04534,20.207060000000002,20.3663,20.69831,21.10785,21.24146,21.69418,20.843729999999997,970.2647699999999,846.28589,913.25818,948.10962,1027.59399,1086.40295,1219.0,1239.57898,1188.14795,ASR-8118,B3I2N2,N,44.21772,11.05443
12,4/26/2018 14:00:00,13.53326,13.352979999999999,14.750739999999999,10.93207,11.01396,8.355360000000001,11.57579,9.85088,9.16497,18.65869,19.09954,20.533360000000002,20.76081,20.86494,21.65224,21.671210000000002,21.65465,21.385089999999998,894.27032,941.57489,954.0745199999999,1121.53406,1163.53601,1323.79504,996.81641,1260.45996,1248.82898,ASR-8119,B2I1N3,N,52.569050000000004,13.142262500000001
13,4/26/2018 15:30:00,9.07273,10.33615,7.50968,7.95363,7.41507,7.69503,7.64765,6.1685099999999995,10.06529,22.15754,20.496370000000002,21.13812,21.02423,21.2502,21.74841,22.040770000000002,21.46347,21.56595,943.7636699999999,890.34589,947.8078,969.16589,928.9951199999999,943.87408,881.32971,950.4176,796.78131,ASR-8120,B4I3N3,S,34.87219,8.7180475
14,4/26/2018 15:00:00,6.36501,10.31847,9.4231,11.70048,6.87458,5.83285,4.0635699999999995,4.20651,5.5839300000000005,21.78088,21.51964,21.68546,21.864620000000002,22.28816,22.31829,22.1245,21.45511,21.694000000000003,1020.565,933.0980199999999,947.3806800000001,818.25922,1019.5269800000001,982.6804199999999,900.4544099999999,990.45642,989.6463,ASR-8124,B3I5N2,S,37.80706,9.451765
15,4/26/2018 15:00:00,8.55226,11.797789999999999,12.59407,14.7888,8.6075,7.556310000000001,4.583419999999999,6.050669999999999,8.169889999999999,21.23394,19.62678,20.18546,20.87283,20.90719,21.14495,22.05157,22.25468,21.63689,1057.87903,961.7952300000001,891.37598,862.9906,937.91083,914.1525300000001,845.86951,955.5526699999999,861.74738,ASR-8125,B2I3N2,S,47.73292,11.93323
16,4/26/2018 13:30:00,9.97499,9.894060000000001,13.30979,9.527519999999999,7.727580000000001,9.37172,8.59571,7.718439999999999,7.55388,17.8673,18.60445,20.54736,21.08067,21.837229999999998,21.67752,21.36836,21.22681,21.49319,1039.63904,991.0744,1057.28198,1117.54297,1208.54504,1232.35205,1317.35999,1323.90405,1287.1059599999999,ASR-8127,B3I1N2,N,42.706360000000004,10.676590000000001
17,4/26/2018 15:30:00,7.75817,6.42966,7.66908,7.6573899999999995,7.655710000000001,6.88428,6.25174,6.5404,7.78954,21.99687,20.413510000000002,20.4783,21.090320000000002,21.74856,21.49776,21.328129999999998,21.054170000000003,21.43074,965.55469,1044.44299,1020.09198,914.05341,878.38129,969.8573,983.62689,1078.62195,1194.62097,ASR-8129,B3I3N2,S,29.5143,7.378575
18,4/26/2018 14:30:00,7.623360000000001,14.29001,7.145110000000001,7.24661,4.41381,5.0471,3.45897,4.51607,6.18115,20.48742,19.69453,20.76091,21.50008,21.78742,22.712770000000003,21.55575,21.41726,21.65598,,,,,,,,,,ASR-8130,B3I3N3,S,36.30509000000001,9.076272500000002
